textID,text,question,answer,questionType,word_count,word_avg,word_hard,length,Cluster,Difficulty_Level
29205,"야생 동물의 낙원. 오스카어 슐레머, 1939년, 개인 소장. 투명 용지에 잉크와 크레용으로 야생 동물들의 낙원을 그렸어요.",슐레머는 잉크와 크레용으로 무엇을 하였나요?,낙원 그림을 그렸어요.,PT03,16.0,3.0,3.0,69.0,0,1
29215,누워서도 작업할 수 있는 종이 오리기 작업을 통해 마티스는 커다란 기쁨을 느꼈어요. 푸른 누드는 모두 4점으로 이 그림은 그중 세 번째예요. 앙리 마티스(1869 1954)는 프랑스의 화가예요.,마티스가 누워서 하는 작품은 어떻게 하는 것인가요?,종이를 오려서 하는 작품이에요.,PT03,26.0,1.25,2.0,108.0,0,1
29215,누워서도 작업할 수 있는 종이 오리기 작업을 통해 마티스는 커다란 기쁨을 느꼈어요. 푸른 누드는 모두 4점으로 이 그림은 그중 세 번째예요. 앙리 마티스(1869 1954)는 프랑스의 화가예요.,종이 오리기 작업을 하면서 마티스는 무엇을 느꼈나요?,누워서도 작업할 수 있다는 것에 기쁨을 느꼈어요.,PT03,26.0,1.25,2.0,108.0,0,1
29216,"푸른 누드. 앙리 마티스, 1952년, 풍피두 센터. 마티스의 그림은 원색으로 그린 화려한 그림도 많지만 종이를 오려 붙여 만든 작업도 아주 유명하지요. 종이 오리기 작업이 시작된 것은 수술을 받은 이후부터 이젤 앞에 서 있을 수 없었기 때문이에요.",앙리 마티스의 그림은 종이 오리기 작업과 어떤 그림으로 유명한가요?,원색으로 그린 화려한 그림으로 유명해요.,PT03,36.0,3.0,5.0,139.0,0,1
29216,"푸른 누드. 앙리 마티스, 1952년, 풍피두 센터. 마티스의 그림은 원색으로 그린 화려한 그림도 많지만 종이를 오려 붙여 만든 작업도 아주 유명하지요. 종이 오리기 작업이 시작된 것은 수술을 받은 이후부터 이젤 앞에 서 있을 수 없었기 때문이에요.",앙리 마티스는 왜 종이를 오려 붙여서 작업했나요?,수술을 받은 이후부터 이젤 앞에 서 있을 수 없었기 때문이에요.,PT03,36.0,3.0,5.0,139.0,0,1
29217,"피카소, 뒤샹과 함께 근현대 미술에서 가장 중요한 화가 중 한 명이에요. 화려하고 강렬한 색깔을 잘 써서 '색채의 마술사'로도 불리지요. 피카소와 좋은 친구로 지내며 서로에게 영향을 미쳤어요.",뒤샹과 피카소와의 사이는 어땠나요?,서로를 좋아하는 친구였어요.,PT03,26.0,2.4,4.0,107.0,0,1
29229,"이 그림에서 선의 시작과 끝은 어디일까요? 하나의 선으로 이어진 것처럼 보이는 몸은 여러 도형들로 겹쳐 있고, 형태도 일정하지 않아요. 이러한 모습이 이 그림을 더 신비롭게 보이게 하는지도 몰라요.",형태가 일정하지 않은 모습의 그림을 보면 어떤 느낌일까요?,신비롭게 보여요.,PT03,28.0,1.5,2.0,110.0,0,1
29230,파울 클레(1879 1940)는 음악을 사랑한 독일의 화가예요. 그림에서 음악을 표현하고자 했어요. 또 클레는 단순한 선과 도형을 이용해서 수많은 새로운 이미지들을 만들어 냈어요. 클레의 그림은 우리의 상상력을 자극하지요.,파울 클레는 왜 그림에서 음악을 표현하고자 했나요?,음악을 사랑해서 그런가 봐요.,PT03,27.0,1.0,1.0,124.0,0,1
29302,"첼로 연주자. 마르크 샤갈, 1939년, 개인 소장. 광대 같은 첼로 연주자가 눈이 내리는 밤에 아름다운 연주를 하고 있어요. 첼로 연주자는 바로 샤갈이에요.",샤갈은 언제 첼로를 연주했나요?,눈이 내리는 밤에 연주했어요.,PT03,22.0,5.0,5.0,88.0,0,1
29303,첼로와 한 몸이 되어 버린 샤갈이 옆으로 바라보고 있는 건 송아지 모습의 아내 벨라예요. 샤갈과 벨라는 광대 같은 모습으로 어린 시절을 추억하며 아름다운 음악을 연주하고 있는 거예요. 마르크 샤갈(1887 1985)은 러시아 출신의 판화가이자 화가예요.,샤갈과 아내 벨라는 무엇을 하고 있나요?,곡을 연주하고 있어요.,PT03,34.0,4.0,4.0,141.0,0,1
29304,프랑스로 귀화해서 활동했어요. 환상적인 분위기와 화려한 색깔로 동화 같은 그림을 그렸지요. 샤갈의 상상에 러시아에 대한 추억이 더해져서 아주 독특한 그림을 완성했어요.,샤갈은 러시아를 추억하며 어떤 그림을 그렸나요?,동화 같은 그림을 그렸어요.,PT03,21.0,3.0,5.0,93.0,0,1
29241,제프 쿤스(1955 현재)는 미국의 현대 미술가예요. 일상생활 속에서 친숙한 대상들을 아주 특별한 크기나 재질로 누구나 탐내는 미술품을 만들어 내는 데 능통해요. 덕분에 미국에서 아주 비싼 예술품을 만드는 작가이기도 해요.,제프 쿤스의 작품이 비싼 이유는 무엇인가요?,그의 작품을 누구나 갖고 싶어하기 때문이에요.,PT03,29.0,5.0,6.0,124.0,0,1
29243,"당나라 시대 토끼 형상. 작자 미상, 7~10세기경, 프리어 갤러리. 중국 당나라 시대에 만들어진 토끼 모양 조각상이에요.",작자 미상의 토끼 형상은 어떻게 만들어졌나요?,토끼 모양 조각으로 만들어졌어요.,PT03,16.0,1.0,1.0,68.0,0,1
29244,조각상을 보니 '푸른 하늘 은하수 하얀 쪽배에 계수나무 한 나무 토끼 한 마리'로 시작되는 동요가 생각나요. 이 토끼 모양 조각상은 달에 살고 있는 토끼일까요? 아니면 달에 가고 싶어 달을 바라보는 토끼일까요?,조각상을 보니 어떤 생각이 났나요?,달에 가고 싶어 달을 바라보는 것 같아요.,PT03,31.0,1.75,4.0,117.0,0,1
29245,"토끼. 작자 미상, 3세기경, 키프로스 파포스의 고대 유적지. 모자이크는 돌이나 유리, 조개껍데기, 타일 같은 재료를 조각조각 붙여서 만드는 작품을 말해요. 이 작품은 술과 풍요의 신 '디오니소스의 저택'에서 발견된 모자이크들 중 하나예요. 이곳은 수많은 신들을 묘사한 모자이크 바닥 장식으로 아주 유명한 곳이에요. '디오니소스의 저택'이 있는 파포스 지역은 유네스코 세계 문화유산으로 지정되어 있어요.",고대 유적지 모자이크는 어떻게 만든 작품인가요?,재료들을 하나하나 붙여서 만들었어요.,PT03,51.0,2.8,5.0,225.0,0,1
29183,"그래서 볼트라피오의 그림을 보면 왠지 낯익게 느껴져요. 그림 속 젊은 여인의 얼굴 표정은 자연스럽고 편안해요. 또 정면을 향한 몸동작이 아주 안정적으로 보이지요. 뒷배경과 손을 놓은 위치가 조금 다르지만, 어딘지 모르게 모나리자를 떠올리게 해요.",볼트라피오의 그림 속 여인의 모습은 어떠한가요?,편안해 보여요.,PT03,33.0,2.142857142857143,5.0,137.0,0,1
16232,"물방울들은 둥둥 하늘을 날고 있었어. ""어? 우리 몸이 이상해."" ""이야, 우리가 날고 있어."" ""저 아래 바다 좀 봐.” ""우와, 새보다 더 높이 날고 있어.""",물방울들은 둥둥 무엇을 하고 있었나요?,하늘을 날고 있었어요.,PT03,24.0,1.6,3.0,90.0,0,1
16232,"물방울들은 둥둥 하늘을 날고 있었어. ""어? 우리 몸이 이상해."" ""이야, 우리가 날고 있어."" ""저 아래 바다 좀 봐.” ""우와, 새보다 더 높이 날고 있어.""",물방울들은 무엇보다 더 높이 날고 있다고 했나요?,새보다 더 높이 날고 있다고 했어요.,PT03,24.0,1.6,3.0,90.0,0,1
16226,"먹물을 먹은 물방울들은 동글동글 초콜릿이 되었어. 아기 고래가 물방울을 꿀꺽 삼키려고 다가왔어. ""와! 초콜릿이다."" 커다란 입으로 앙! ""으악! 도망가자!""",물방울들은 어쩌다가 동글동글 초콜릿이 되었을까요?,먹물을 먹었기 때문이에요.,PT03,19.0,1.0,1.0,88.0,0,1
16226,"먹물을 먹은 물방울들은 동글동글 초콜릿이 되었어. 아기 고래가 물방울을 꿀꺽 삼키려고 다가왔어. ""와! 초콜릿이다."" 커다란 입으로 앙! ""으악! 도망가자!""",아기 고래가 나타나자 초콜릿들은 무엇을 하려고 하나요?,도망가려고 해요.,PT03,19.0,1.0,1.0,88.0,0,1
15221,"어느 추운 겨울날이었어요. 모든 것이 꽁꽁 얼어붙은 마을이 있었지요. 나무도 꽁꽁, 강물도 꽁꽁, 집도 꽁꽁.",너무 추운 날씨에 마을은 어떤 모습으로 변하게 되었나요?,꽁꽁 얼어붙은 마을이 되었어요.,PT03,15.0,2.5,3.0,61.0,0,1
15262,모인 눈으로 모양을 만들었어요. 또 한 마리 강아지였지요. 심심했던 강아지가 친구를 만든 거예요.,강아지는 혼자 있을 때 어떤 기분이었나요?,많이 심심해요.,PT03,13.0,2.3333333333333335,4.0,54.0,0,1
15262,모인 눈으로 모양을 만들었어요. 또 한 마리 강아지였지요. 심심했던 강아지가 친구를 만든 거예요.,심심했던 강아지는 결국 어떤 일을 하게 되었나요?,눈을 모아 강아지 모양의 친구를 만들게 되었어요.,PT03,13.0,2.3333333333333335,4.0,54.0,0,1
15234,"눈들은 조금씩, 조금씩 모양을 만들었어요. 쫑긋 귀, 살랑살랑 꼬리, 길쭉길쭉 다리가 보였어요. 잘 살펴보니 그건 강아지였어요.",눈들이 만든 모양은 나중에 어떻게 되었나요?,"귀와 꼬리, 다리가 보이는 강아지 모습이 되었어요.",PT03,16.0,2.0,2.0,71.0,0,1
15226,"아무도 보지 않는 밤이 되었어요. 솜털 같은 눈이 떨어지기 시작했지요. 한 개, 두 개, 세 개. 곧 많은 눈이 내렸어요.",곧 많은 눈이 내려 어떤일이 생기게 되었을까요?,많은 눈이 내려 온 마을을 뒤덮었을 것 같아요.,PT03,20.0,2.6666666666666665,4.0,68.0,0,1
15807,"""엄마, 언제 와?"" 엄마 맘이 풍선처럼 가벼워졌을 때. 엄마 맘에 우리 집이 그려질 때. 그럴 때 쌩하니 바람처럼 달려올게. ""엄마 왔다!""","엄마 맘에 우리 집이 그려질 때, 어떻게 온다고 했나요?",쌩하니 바람처럼 달려온다고 했어요.,PT03,21.0,1.4,2.0,79.0,0,1
15809,"""엄마, 무슨 소리야?"" 부스럭부스럭 도깨비 소리인가? 아닌가? 가만가만, 쉬잇! ""사브작, 사브작"" 잠에서 깬 우리 아가 혼자 노는 소리구나.",잠에서 깬 아가는 무엇을 하고 있었나요?, 혼자 놀고 있었어요.,PT03,18.0,1.5,2.0,80.0,0,1
15809,"""엄마, 무슨 소리야?"" 부스럭부스럭 도깨비 소리인가? 아닌가? 가만가만, 쉬잇! ""사브작, 사브작"" 잠에서 깬 우리 아가 혼자 노는 소리구나.",도깨비 소리가 아닌 아기가 혼자 노는 소리인 것을 알고 어떤 기분이 들었을까요?,안심이 됐을 것 같아요.,PT03,18.0,1.5,2.0,80.0,0,1
15810,"""엄마, 뭐 생각해?"" 빨간색은 빨리빨리, 힘차게! 초록색은 느긋느긋, 산들산들!",빨간색을 어떻게 표현했나요?,빨리빨리 힘차다고 표현했어요.,PT03,9.0,3.0,3.0,45.0,0,1
15811,"분홍색은 새콤달콤, 아롱다롱! 주황색은 나긋나긋, 재잘재잘! ""색깔 나라 생각하고 있어.""",이 글 속의 인물은 무엇을 하고 있다고 했나요?,색깔 나라 생각을 하고 있다고 했어요.,PT03,10.0,2.0,2.0,50.0,0,1
15812,"크! 시큼털털한 냄새. ""엄마, 무슨 냄새야?"" ""피시식"" 어머나! 방귀를 꼈네. ""뿌웅 뿌루룽""",엄마는 무엇을 했을까요?,방귀를 꼈어요.,PT03,12.0,2.0,2.0,54.0,0,1
15812,"크! 시큼털털한 냄새. ""엄마, 무슨 냄새야?"" ""피시식"" 어머나! 방귀를 꼈네. ""뿌웅 뿌루룽""",시큼털털한 냄새가 난 이유는 무엇인가요?,방귀를 뀌었기 때문이에요.,PT03,12.0,2.0,2.0,54.0,0,1
29184,"음악. 구스타프 클림트, 1901년, 빈 미술사 박물관. 클림트에게 음악은 아주 중요했어요. 베토벤이나 슈베르트의 음악을 그림으로 표현할 만큼 클림트는 음악에 대한 열정을 어머니에게 물려받았어요. 또 음악을 표현할 때 오래된 악기인 리라를 연주하는 그림을 그리곤 했어요. 이 그림은 돌을 이용해서 석판화로 그리스 신화를 보는 듯하지요.",구스타프 클림트는 음악을 어떻게 표현하였나요?,연주하는 그림을 그려서요.,PT03,43.0,2.4,5.0,187.0,0,1
15813,"""엄마, 뭐 되고 싶어?"" 공주나라 공주님이 되고 싶고, 부자나라 임금님도 되고 싶고, 공부나라 척척박사도 되고 싶지만. ""엄마가 된 것이 가장 좋아!""",나는 엄마에게 어떤 것이 궁금한가요?,엄마가 되고 싶은 것이 무엇인지 궁금해요.,PT03,21.0,2.5,3.0,85.0,0,1
15814,"""엄마, 나 사랑해?"" 사랑해! 꼬꼬댁 꼬꼬 엄마 닭보다 지지배배 엄마 새보다 풀쩍풀쩍 엄마 캥거루보다 더 많이 많이 이렇게 너를 사랑하지. ""엄마도 힘 세?"" ""그럼! 한번 볼래?"" 화분도 한 번에 번쩍 들고, 산처럼 쌓인 설거지도 싹 하고, 쓱쓱싹싹 목욕도 잘 시키고, 잠자면서 발차기도 잘하잖아.",엄마는 나를 얼마나 사랑하나요?,엄마 닭보다 엄마 새보다 엄마 캥거루보다 더 많이 ,PT03,43.0,1.8181818181818181,4.0,168.0,0,1
15804,"""엄마, 뭐 해?"" ""쿨쿨, 드르렁, 푸우"" 누가 누가 잘 자는지 곰이랑 내기하고 있어. ""뿌드득, 뿌드득""",엄마는 곰이랑 무엇을 하고 있나요?,누가 누가 잘 자는지 내기하고 있어요.,PT03,15.0,3.75,5.0,60.0,0,1
15806,"""엄마, 어디 가?"" ""친구 만나러!"" 재잘재잘, 종알종알, 소곤소곤 하하하, 호호호, 히히히 ""어때? 재미있겠지?""",엄마는 친구를 만나러 가서 기분이 어떨까요?,친구를 만나 재미있게 이야기 할 생각에 기분이 좋았을 것 같아요.,PT03,13.0,1.0,1.0,65.0,0,1
16909,"이번엔 자동차를 만들어 돌아다녔어. ""우리는 커다란 자동차다! 쌩쌩!"" 그러자 문어가 먹물을 쭈욱 뿜었어. ""이 녀석들! 저리 비켜. 슈우욱"" 물방울들은 뽀그르르 바위 쪽으로 굴러갔지.",문어는 자동차를 보자 어떻게 하였나요?,먹물을 쭈욱 뿜었어요.,PT03,23.0,6.0,6.0,103.0,0,1
16234,"""어서 가보자."" 물방울들은 슝슝슝 무지개를 타며 놀았어. 그러다가 모두 무지개가 되어버렸대.",물방울들은 슝슝슝 무엇을 하였나요?,무지개를 타며 놀았어요.,PT03,11.0,1.0,1.0,52.0,0,1
16234,"""어서 가보자."" 물방울들은 슝슝슝 무지개를 타며 놀았어. 그러다가 모두 무지개가 되어버렸대.",물방울들은 그러다가 모두 무엇이 되고 말았나요?,무지개가 되어버렸어요.,PT03,11.0,1.0,1.0,52.0,0,1
16235,"""저기 좀 봐!"" 빨주노초파남보! 무지개가 환히 떠 있었어. ""어? 우리랑 색깔이 같다."" ""슝슝슝 미끄럼틀 같은데?""",물방울들은 무지개가 어떻다고 하였나요?,우리랑 색깔이 같다고 하였어요.,PT03,15.0,2.0,3.0,66.0,0,1
16227,"물방울들은 얼른 미역 아줌마 뒤로 숨었어. ""안녕, 얘들아?"" ""아이! 미역 아줌마, 간지러워요."" 미역 아줌마는 살랑살랑! 물방울들은 까르르!",미역 아줌마는 물방울들에게 뭐라고 하였나요?,안녕이라고 인사했어요.,PT03,17.0,1.0,1.0,80.0,0,1
16227,"물방울들은 얼른 미역 아줌마 뒤로 숨었어. ""안녕, 얘들아?"" ""아이! 미역 아줌마, 간지러워요."" 미역 아줌마는 살랑살랑! 물방울들은 까르르!",미역 아줌마가 살랑살랑거리자 물방울들은 어떤 반응을 보였나요?,간지러워하였어요,PT03,17.0,1.0,1.0,80.0,0,1
16233,물방울들은 둥둥 날아올랐어. 더 높이 날아라. 더 멀리 날아라.,물방울들은 뭐라고 하였나요?,"더 높이, 더 멀리 날아라고 하였어요.",PT03,9.0,2.0,2.0,35.0,0,1
16233,물방울들은 둥둥 날아올랐어. 더 높이 날아라. 더 멀리 날아라.,물방울들은 어떻게 되었나요?,둥둥 날아올랐어요.,PT03,9.0,2.0,2.0,35.0,0,1
16225,"물방울들은 함께 모여 동동 떠다녔지. ""푹신푹신! 바다 속 구름이 되어볼까?"" 그러자 아기조개가 입을 뻐금거리며 소리치지 뭐니. ""우와! 구름이다, 구름!"" ""아기조개 덕분에 우리가 더 커졌어!""",아기조개는 구름을 보자 어떻게 하였나요?,입을 뻐금거리며 소리쳤어요.,PT03,24.0,2.0,3.0,109.0,0,1
15814,"""엄마, 나 사랑해?"" 사랑해! 꼬꼬댁 꼬꼬 엄마 닭보다 지지배배 엄마 새보다 풀쩍풀쩍 엄마 캥거루보다 더 많이 많이 이렇게 너를 사랑하지. ""엄마도 힘 세?"" ""그럼! 한번 볼래?"" 화분도 한 번에 번쩍 들고, 산처럼 쌓인 설거지도 싹 하고, 쓱쓱싹싹 목욕도 잘 시키고, 잠자면서 발차기도 잘하잖아.",힘이 센 엄마는 잠자면서도 무엇을 잘할까요?,발차기도 잘할 만큼 힘이 세다고 했어요.,PT03,43.0,1.8181818181818181,4.0,168.0,0,1
15221,"어느 추운 겨울날이었어요. 모든 것이 꽁꽁 얼어붙은 마을이 있었지요. 나무도 꽁꽁, 강물도 꽁꽁, 집도 꽁꽁.",마을의 강물과 집에 일어난 일은 무엇인가요?,모두 얼어붙었어요.,PT03,15.0,2.5,3.0,61.0,0,1
29296,그래서 아버지의 영향으로 그림에 실제 금을 입혀 아름답게 표현했어요. 키스라는 클림트의 그림은 사랑을 고백하는 밸런타인데이에 흔하게 볼 수 있어요. 사랑하는 사람에게 보내는 카드에 가장 많이 사용하는 그림이기 때문이지요.,클림트가 아버지의 영향을 받았다는 것을 어떻게 알 수 있나요?,그림에 실제 금을 입혀 표현했어요.,PT03,28.0,3.0,6.0,123.0,0,1
29291,"넵투누스의 말. 월터 크레인, 1910년, 파리 장식 미술 도서관. 로마 신화에 나오는 바다의 신 넵투누스가 말을 이끌고 달리고 있어요. 말이 파도인지 파도가 말인지 구분이 안 될 정도예요. 이 그림은 크레인의 대표작인 넵투누스의 말을 그림책 삽화로 넣기 위해 그린 거예요. 도서관에 가면이 그림이 실린 책을 찾을 수 있어요.",크레인은 삽화를 그리기 위해 무엇을 하였나요?,달리는 말을 그렸어요.,PT03,47.0,3.0,5.0,182.0,0,1
29283,"파랑돌은 프랑스 남부에서 가장 유명한 춤이지요. 루소는 잡지의 삽화를 보고 이 그림을 그렸지만, 깃발이나 자유의 막대기 등 여러 요소들을 새로 그려 넣었어요. 덕분에 훨씬 즐겁고 화려하게 보이는 거예요.",화려하게 보이기 위해 어떻게 하였나요?,여러 요소를 새로 그려 넣었어요.,PT03,28.0,1.8571428571428572,3.0,113.0,0,1
29283,"파랑돌은 프랑스 남부에서 가장 유명한 춤이지요. 루소는 잡지의 삽화를 보고 이 그림을 그렸지만, 깃발이나 자유의 막대기 등 여러 요소들을 새로 그려 넣었어요. 덕분에 훨씬 즐겁고 화려하게 보이는 거예요.",그림에 여러 요소를 새로 그려 넣었더니 어떤 느낌이 들었나요?,훨씬 즐겁고 화려해 보였어요.,PT03,28.0,1.8571428571428572,3.0,113.0,0,1
29284,하지만 그 외에도 오스트리아 빈 출신답게 고향의 대표적인 빈 왈츠의 모습을 빼놓지 않고 그렸지요. 빈 왈츠는 계속해서 회전하는 춤으로 보통 왈츠에 비해 빠른 박자를 지닌 왈츠이지요. 그림 속 무도회장에서는 슈트라우스의 음악이 흘러나오고 있겠죠?,고향의 대표적인 것을 표현하기 위해 어떤 것을 하였나요?,빈 왈츠를 그렸어요.,PT03,33.0,2.3333333333333335,3.0,136.0,0,1
29234,"아이의 놀이. 파울 클레, 1939년, 베르그루엔 미술관. 자유로운 검은 선들과 함께 따뜻한 색이 어우러져 있어요. 거기에 여러 가지 도형이나 문자, 기호까지 그려 넣어 유아스럽고 재치 있게 표현했어요. ""나는 갓난아이가 되어 처음으로 돌아가고 싶다.""라고 말할 정도로 클레는 어린아이들이 상상력의 원천이라고 생각했어요. 클레의 그림은 아이가 그린 것처럼 익살스럽고 기발한 상상력이 돋보여요.",클레이는 작품들을 어떻게 그렸나요?,익살스럽고 기발하게 그렸어요.,PT03,49.0,2.0,2.0,219.0,0,1
29199,"데메트리오 코소라(1851 1895)는 이탈리아의 화가예요. 넉넉한 시골 풍경을 주로 그렸고, 초상화나 우리 주변의 일상적인 모습도 즐겨 그렸어요. 그림 속 모델의 모습들이 아주 자연스럽지요.",코소라가 주로 그린 것은 어떤 것들인가요?,주로 시골 풍경을 그렸어요.,PT03,23.0,2.5,5.0,107.0,0,1
29199,"데메트리오 코소라(1851 1895)는 이탈리아의 화가예요. 넉넉한 시골 풍경을 주로 그렸고, 초상화나 우리 주변의 일상적인 모습도 즐겨 그렸어요. 그림 속 모델의 모습들이 아주 자연스럽지요.",코소라는 주로 어디에서 그림을 그렸을까요?,시골 풍경을 주로 그렸다고 하니 주로 시골에서 그림을 그렸을 거예요.,PT03,23.0,2.5,5.0,107.0,0,1
29200,"만에 있는  요트. 오딜롱 르동, 19 20세기경, 개인 소장. 상상력을 표현한 다른 그림들에 비해 매우 평범해 보이는 그림이에요.",오딜롱 르동을 무엇을 하는 사람인가요?,그림을 그리는 사람이에요.,PT03,18.0,2.5,3.0,73.0,0,1
29201,"시골 소녀와 화가. 데메트리오 코소라, 1892년, 개인 소장. 노란 우산 아래에서 따가운 햇빛을 피하고 있는 화가가 보여요. 그림 그리던 화가는 고개를 돌려 시골 소녀와 이야기를 나누는 것 같아요. 코소라가 자신이 나오는 그림을 그리면서도 시골 마을 사람들의 모습을 함께 그린 걸로 보아, 그가 평소에 평범한 사람들을 그리는 걸 얼마나 좋아했는지 알 수 있어요.",코소라의 시골 소녀와 화가라는 작품은 어떤 것을 그림으로 그렸나요?,고개를 돌려 시골 소녀와 이야기를 나누는 것을 그렸어요.,PT03,52.0,1.6666666666666667,3.0,203.0,0,1
29202,"오딜롱 르동(1840 1916)은 프랑스의 화가예요. 조각과 석판화로 아주 유명했는데, 환상적이고 신비로운 그림을 그렸어요. 특히 눈에 보이는 것을 그린 게 아니라 상상력을 통해 느껴진 그림을 그렸지요.",르동의 어떤 종류의 작품들이 유명했나요?,조각과 석판화로 유명했어요.,PT03,25.0,4.0,5.0,113.0,0,1
29202,"오딜롱 르동(1840 1916)은 프랑스의 화가예요. 조각과 석판화로 아주 유명했는데, 환상적이고 신비로운 그림을 그렸어요. 특히 눈에 보이는 것을 그린 게 아니라 상상력을 통해 느껴진 그림을 그렸지요.",르동의 그림은 어떻게 그려졌나요?,상상력을 통해 그려졌어요.,PT03,25.0,4.0,5.0,113.0,0,1
29202,"오딜롱 르동(1840 1916)은 프랑스의 화가예요. 조각과 석판화로 아주 유명했는데, 환상적이고 신비로운 그림을 그렸어요. 특히 눈에 보이는 것을 그린 게 아니라 상상력을 통해 느껴진 그림을 그렸지요.",르동의 작품들을 보면 어떻게 느낄까요?,신비롭다고 느낄 거예요.,PT03,25.0,4.0,5.0,113.0,0,1
